00-000450-SRR474658,/public/home/liuxs/ncbi/dbGaP-16533/dnaseq/BQSR/bqsrbam/SRR474658.sorted.marked.BQSR.bam,/public/home/liuxs/ncbi/dbGaP-16533/dnaseq/BQSR/bqsrbam/SRR474682.sorted.marked.BQSR.bam
00-1165-SRR461844,/public/home/liuxs/ncbi/dbGaP-16533/dnaseq/BQSR/bqsrbam/SRR461844.sorted.marked.BQSR.bam,/public/home/liuxs/ncbi/dbGaP-16533/dnaseq/BQSR/bqsrbam/SRR474706.sorted.marked.BQSR.bam
00-160-SRR471373,/public/home/liuxs/ncbi/dbGaP-16533/dnaseq/BQSR/bqsrbam/SRR471373.sorted.marked.BQSR.bam,/public/home/liuxs/ncbi/dbGaP-16533/dnaseq/BQSR/bqsrbam/SRR461904.sorted.marked.BQSR.bam
00-1823-SRR471613,/public/home/liuxs/ncbi/dbGaP-16533/dnaseq/BQSR/bqsrbam/SRR471613.sorted.marked.BQSR.bam,/public/home/liuxs/ncbi/dbGaP-16533/dnaseq/BQSR/bqsrbam/SRR471553.sorted.marked.BQSR.bam
01-1934-SRR471793,/public/home/liuxs/ncbi/dbGaP-16533/dnaseq/BQSR/bqsrbam/SRR471793.sorted.marked.BQSR.bam,/public/home/liuxs/ncbi/dbGaP-16533/dnaseq/BQSR/bqsrbam/SRR471913.sorted.marked.BQSR.bam
01-2382-SRR471433,/public/home/liuxs/ncbi/dbGaP-16533/dnaseq/BQSR/bqsrbam/SRR471433.sorted.marked.BQSR.bam,/public/home/liuxs/ncbi/dbGaP-16533/dnaseq/BQSR/bqsrbam/SRR471493.sorted.marked.BQSR.bam
01-2492-SRR471733,/public/home/liuxs/ncbi/dbGaP-16533/dnaseq/BQSR/bqsrbam/SRR471733.sorted.marked.BQSR.bam,/public/home/liuxs/ncbi/dbGaP-16533/dnaseq/BQSR/bqsrbam/SRR471853.sorted.marked.BQSR.bam
01-2554-SRR471673,/public/home/liuxs/ncbi/dbGaP-16533/dnaseq/BQSR/bqsrbam/SRR471673.sorted.marked.BQSR.bam,/public/home/liuxs/ncbi/dbGaP-16533/dnaseq/BQSR/bqsrbam/SRR474766.sorted.marked.BQSR.bam
01-28-SRR471073,/public/home/liuxs/ncbi/dbGaP-16533/dnaseq/BQSR/bqsrbam/SRR471073.sorted.marked.BQSR.bam,/public/home/liuxs/ncbi/dbGaP-16533/dnaseq/BQSR/bqsrbam/SRR470989.sorted.marked.BQSR.bam
02-1082-SRR472616,/public/home/liuxs/ncbi/dbGaP-16533/dnaseq/BQSR/bqsrbam/SRR472616.sorted.marked.BQSR.bam,/public/home/liuxs/ncbi/dbGaP-16533/dnaseq/BQSR/bqsrbam/SRR472695.sorted.marked.BQSR.bam
02-1562-SRR472853,/public/home/liuxs/ncbi/dbGaP-16533/dnaseq/BQSR/bqsrbam/SRR472853.sorted.marked.BQSR.bam,/public/home/liuxs/ncbi/dbGaP-16533/dnaseq/BQSR/bqsrbam/SRR471265.sorted.marked.BQSR.bam
02-169-SRR471289,/public/home/liuxs/ncbi/dbGaP-16533/dnaseq/BQSR/bqsrbam/SRR471289.sorted.marked.BQSR.bam,/public/home/liuxs/ncbi/dbGaP-16533/dnaseq/BQSR/bqsrbam/SRR471181.sorted.marked.BQSR.bam
02-1736-SRR472556,/public/home/liuxs/ncbi/dbGaP-16533/dnaseq/BQSR/bqsrbam/SRR472556.sorted.marked.BQSR.bam,/public/home/liuxs/ncbi/dbGaP-16533/dnaseq/BQSR/bqsrbam/SRR474598.sorted.marked.BQSR.bam
02-1899-SRR462188,/public/home/liuxs/ncbi/dbGaP-16533/dnaseq/BQSR/bqsrbam/SRR462188.sorted.marked.BQSR.bam,/public/home/liuxs/ncbi/dbGaP-16533/dnaseq/BQSR/bqsrbam/SRR472774.sorted.marked.BQSR.bam
02-2035-SRR471241,/public/home/liuxs/ncbi/dbGaP-16533/dnaseq/BQSR/bqsrbam/SRR471241.sorted.marked.BQSR.bam,/public/home/liuxs/ncbi/dbGaP-16533/dnaseq/BQSR/bqsrbam/SRR471349.sorted.marked.BQSR.bam
02-2072-SRR462267,/public/home/liuxs/ncbi/dbGaP-16533/dnaseq/BQSR/bqsrbam/SRR462267.sorted.marked.BQSR.bam,/public/home/liuxs/ncbi/dbGaP-16533/dnaseq/BQSR/bqsrbam/SRR462068.sorted.marked.BQSR.bam
02-2480-SRR462128,/public/home/liuxs/ncbi/dbGaP-16533/dnaseq/BQSR/bqsrbam/SRR462128.sorted.marked.BQSR.bam,/public/home/liuxs/ncbi/dbGaP-16533/dnaseq/BQSR/bqsrbam/SRR462327.sorted.marked.BQSR.bam
02-254-SRR474116,/public/home/liuxs/ncbi/dbGaP-16533/dnaseq/BQSR/bqsrbam/SRR474116.sorted.marked.BQSR.bam,/public/home/liuxs/ncbi/dbGaP-16533/dnaseq/BQSR/bqsrbam/SRR474008.sorted.marked.BQSR.bam
03-1026-SRR468565,/public/home/liuxs/ncbi/dbGaP-16533/dnaseq/BQSR/bqsrbam/SRR468565.sorted.marked.BQSR.bam,/public/home/liuxs/ncbi/dbGaP-16533/dnaseq/BQSR/bqsrbam/SRR468445.sorted.marked.BQSR.bam
03-1334-SRR474068,/public/home/liuxs/ncbi/dbGaP-16533/dnaseq/BQSR/bqsrbam/SRR474068.sorted.marked.BQSR.bam,/public/home/liuxs/ncbi/dbGaP-16533/dnaseq/BQSR/bqsrbam/SRR474176.sorted.marked.BQSR.bam
03-1426-SRR465855,/public/home/liuxs/ncbi/dbGaP-16533/dnaseq/BQSR/bqsrbam/SRR465855.sorted.marked.BQSR.bam,/public/home/liuxs/ncbi/dbGaP-16533/dnaseq/BQSR/bqsrbam/SRR474092.sorted.marked.BQSR.bam
03-1906-SRR465813,/public/home/liuxs/ncbi/dbGaP-16533/dnaseq/BQSR/bqsrbam/SRR465813.sorted.marked.BQSR.bam,/public/home/liuxs/ncbi/dbGaP-16533/dnaseq/BQSR/bqsrbam/SRR465837.sorted.marked.BQSR.bam
03-22-SRR471013,/public/home/liuxs/ncbi/dbGaP-16533/dnaseq/BQSR/bqsrbam/SRR471013.sorted.marked.BQSR.bam,/public/home/liuxs/ncbi/dbGaP-16533/dnaseq/BQSR/bqsrbam/SRR471097.sorted.marked.BQSR.bam
03-2345-SRR465789,/public/home/liuxs/ncbi/dbGaP-16533/dnaseq/BQSR/bqsrbam/SRR465789.sorted.marked.BQSR.bam,/public/home/liuxs/ncbi/dbGaP-16533/dnaseq/BQSR/bqsrbam/SRR465873.sorted.marked.BQSR.bam
03-2620-SRR463012,/public/home/liuxs/ncbi/dbGaP-16533/dnaseq/BQSR/bqsrbam/SRR463012.sorted.marked.BQSR.bam,/public/home/liuxs/ncbi/dbGaP-16533/dnaseq/BQSR/bqsrbam/SRR462964.sorted.marked.BQSR.bam
03-3391-SRR462988,/public/home/liuxs/ncbi/dbGaP-16533/dnaseq/BQSR/bqsrbam/SRR462988.sorted.marked.BQSR.bam,/public/home/liuxs/ncbi/dbGaP-16533/dnaseq/BQSR/bqsrbam/SRR463030.sorted.marked.BQSR.bam
03-595-SRR473840,/public/home/liuxs/ncbi/dbGaP-16533/dnaseq/BQSR/bqsrbam/SRR473840.sorted.marked.BQSR.bam,/public/home/liuxs/ncbi/dbGaP-16533/dnaseq/BQSR/bqsrbam/SRR462940.sorted.marked.BQSR.bam
03-870-SRR473924,/public/home/liuxs/ncbi/dbGaP-16533/dnaseq/BQSR/bqsrbam/SRR473924.sorted.marked.BQSR.bam,/public/home/liuxs/ncbi/dbGaP-16533/dnaseq/BQSR/bqsrbam/SRR473864.sorted.marked.BQSR.bam
03-871-SRR473816,/public/home/liuxs/ncbi/dbGaP-16533/dnaseq/BQSR/bqsrbam/SRR473816.sorted.marked.BQSR.bam,/public/home/liuxs/ncbi/dbGaP-16533/dnaseq/BQSR/bqsrbam/SRR473984.sorted.marked.BQSR.bam
04-1084-SRR470000,/public/home/liuxs/ncbi/dbGaP-16533/dnaseq/BQSR/bqsrbam/SRR470000.sorted.marked.BQSR.bam,/public/home/liuxs/ncbi/dbGaP-16533/dnaseq/BQSR/bqsrbam/SRR470024.sorted.marked.BQSR.bam
04-1243-SRR469952,/public/home/liuxs/ncbi/dbGaP-16533/dnaseq/BQSR/bqsrbam/SRR469952.sorted.marked.BQSR.bam,/public/home/liuxs/ncbi/dbGaP-16533/dnaseq/BQSR/bqsrbam/SRR470048.sorted.marked.BQSR.bam
04-1367-SRR468685,/public/home/liuxs/ncbi/dbGaP-16533/dnaseq/BQSR/bqsrbam/SRR468685.sorted.marked.BQSR.bam,/public/home/liuxs/ncbi/dbGaP-16533/dnaseq/BQSR/bqsrbam/SRR468625.sorted.marked.BQSR.bam
04-1421-SRR468337,/public/home/liuxs/ncbi/dbGaP-16533/dnaseq/BQSR/bqsrbam/SRR468337.sorted.marked.BQSR.bam,/public/home/liuxs/ncbi/dbGaP-16533/dnaseq/BQSR/bqsrbam/SRR469976.sorted.marked.BQSR.bam
04-1790-SRR468313,/public/home/liuxs/ncbi/dbGaP-16533/dnaseq/BQSR/bqsrbam/SRR468313.sorted.marked.BQSR.bam,/public/home/liuxs/ncbi/dbGaP-16533/dnaseq/BQSR/bqsrbam/SRR468421.sorted.marked.BQSR.bam
04-194-SRR468361,/public/home/liuxs/ncbi/dbGaP-16533/dnaseq/BQSR/bqsrbam/SRR468361.sorted.marked.BQSR.bam,/public/home/liuxs/ncbi/dbGaP-16533/dnaseq/BQSR/bqsrbam/SRR468253.sorted.marked.BQSR.bam
04-2599-SRR458567,/public/home/liuxs/ncbi/dbGaP-16533/dnaseq/BQSR/bqsrbam/SRR458567.sorted.marked.BQSR.bam,/public/home/liuxs/ncbi/dbGaP-16533/dnaseq/BQSR/bqsrbam/SRR458615.sorted.marked.BQSR.bam
04-2641-SRR458543,/public/home/liuxs/ncbi/dbGaP-16533/dnaseq/BQSR/bqsrbam/SRR458543.sorted.marked.BQSR.bam,/public/home/liuxs/ncbi/dbGaP-16533/dnaseq/BQSR/bqsrbam/SRR458591.sorted.marked.BQSR.bam
04-2666-SRR458519,/public/home/liuxs/ncbi/dbGaP-16533/dnaseq/BQSR/bqsrbam/SRR458519.sorted.marked.BQSR.bam,/public/home/liuxs/ncbi/dbGaP-16533/dnaseq/BQSR/bqsrbam/SRR464889.sorted.marked.BQSR.bam
04-2740-SRR464997,/public/home/liuxs/ncbi/dbGaP-16533/dnaseq/BQSR/bqsrbam/SRR464997.sorted.marked.BQSR.bam,/public/home/liuxs/ncbi/dbGaP-16533/dnaseq/BQSR/bqsrbam/SRR464973.sorted.marked.BQSR.bam
04-3113-SRR468985,/public/home/liuxs/ncbi/dbGaP-16533/dnaseq/BQSR/bqsrbam/SRR468985.sorted.marked.BQSR.bam,/public/home/liuxs/ncbi/dbGaP-16533/dnaseq/BQSR/bqsrbam/SRR468505.sorted.marked.BQSR.bam
04-3222-SRR468925,/public/home/liuxs/ncbi/dbGaP-16533/dnaseq/BQSR/bqsrbam/SRR468925.sorted.marked.BQSR.bam,/public/home/liuxs/ncbi/dbGaP-16533/dnaseq/BQSR/bqsrbam/SRR468805.sorted.marked.BQSR.bam
04-3347-SRR472945,/public/home/liuxs/ncbi/dbGaP-16533/dnaseq/BQSR/bqsrbam/SRR472945.sorted.marked.BQSR.bam,/public/home/liuxs/ncbi/dbGaP-16533/dnaseq/BQSR/bqsrbam/SRR468865.sorted.marked.BQSR.bam
